Model apnet

{'filename': 'apnet', 'vae_name': 'VAE_push_v1', 'model_module': 'APN_MLP', 'model_class': 'APNet', 'device': 'cpu', 'shared_imgnet_dims': [64, 64], 'separated_imgnet_dims': [64, 16], 'shared_reprnet_dims': [32, 16, 5], 'dropout': None, 'weight_init': 'normal_init', 'epochs': 150, 'batch_size': 64, 'lr_schedule': [], 'snapshot': 20, 'console_print': 5, 'optim_type': 'Adam', 'random_seed': 98765, 'num_workers': 4, 'exp_name': 'APN_push_L1_seed98765', 'exp_dir': './models/APN_push_L1_seed98765', 'num_parameters': 6853}

*- Model path: ./models/APN_push_L1_seed98765/apnet_model.pt
*- Training dataset: action_VAE_push_v1
*- Number of training examples: 9156
*- Model parameters/Training examples ratio: 0.7484709480122325
*- Number of testing examples: 2289
*- Learning rate schedule: []
*- Average epoch time 0.30478
*- Training time: 184.33821
*- Best model performance at epoch· 149
*- Train/validation model_loss
   Epoch 20 [0:00:00.320730] 0.015/0.009
   Epoch 21 [0:00:00.330226] 0.013/0.009
   Epoch 22 [0:00:00.310986] 0.010/0.006
   Epoch 23 [0:00:00.313854] 0.010/0.008
   Epoch 24 [0:00:00.327017] 0.013/0.013
   Epoch 25 [0:00:00.323838] 0.012/0.010
   Epoch 26 [0:00:00.316278] 0.007/0.001
   Epoch 27 [0:00:00.323593] 0.013/0.005
   Epoch 28 [0:00:00.308681] 0.009/0.015
   Epoch 29 [0:00:00.309292] 0.013/0.006
   Epoch 30 [0:00:00.312717] 0.006/0.003
   Epoch 31 [0:00:00.318289] 0.008/0.005
   Epoch 32 [0:00:00.315314] 0.005/0.002
   Epoch 33 [0:00:00.314562] 0.004/0.005
   Epoch 34 [0:00:00.309301] 0.006/0.006
   Epoch 35 [0:00:00.311911] 0.003/0.010
   Epoch 36 [0:00:00.317115] 0.006/0.010
   Epoch 37 [0:00:00.316232] 0.005/0.007
   Epoch 38 [0:00:00.316477] 0.003/0.008
   Epoch 39 [0:00:00.316346] 0.004/0.007
   Epoch 40 [0:00:00.309472] 0.001/0.005
   Epoch 41 [0:00:00.314984] 0.002/0.001
   Epoch 42 [0:00:00.311638] 0.008/0.002
   Epoch 43 [0:00:00.312376] 0.003/0.001
   Epoch 44 [0:00:00.311317] 0.005/0.007
   Epoch 45 [0:00:00.318869] 0.004/0.002
   Epoch 46 [0:00:00.315196] 0.000/0.001
   Epoch 47 [0:00:00.313073] 0.002/0.002
   Epoch 48 [0:00:00.315852] 0.003/0.008
   Epoch 49 [0:00:00.316707] 0.003/0.008
   Epoch 50 [0:00:00.310459] 0.001/0.000
   Epoch 51 [0:00:00.314978] 0.000/0.000
   Epoch 52 [0:00:00.311202] 0.000/0.000
   Epoch 53 [0:00:00.316798] 0.000/0.000
   Epoch 54 [0:00:00.315399] 0.000/0.000
